,d,d_rock,diff_settle l/s,diff_settle s/l,settlement [mm],station,x-sect_x,x-sect_y,x_station,y_station
6,34.9,9.2,8439.663940258508,0.00011848813022398257,-3.746624298748143,108+183.23,2614369.871990763,1267182.8089519616,2614377,1267190
7,34.9,9.2,12266.322272708407,8.152402796597971e-05,-4.154244438578042,108+183.23,2614373.5009953813,1267186.2484759807,2614377,1267190
8,34.9,9.2,34364.17323619331,2.910007446204968e-05,-4.29974481088829,108+183.23,2614377.13,1267189.688,2614377,1267190
9,34.9,9.2,34364.17323619331,2.910007446204968e-05,-4.154244438578042,108+183.23,2614380.7590046185,1267193.1275240195,2614377,1267190
10,34.9,9.2,12266.322272708407,8.152402796597971e-05,-3.746624298748143,108+183.23,2614384.3880092367,1267196.5670480386,2614377,1267190
11,34.9,9.2,8439.663940258508,0.00011848813022398257,-3.1541836476282303,108+183.23,2614388.0170138553,1267200.006572058,2614377,1267190
12,34.9,9.2,7402.639837854125,0.0001350869449147589,-2.4787489230544355,108+183.23,2614391.6460184734,1267203.4460960773,2614377,1267190
13,34.9,9.2,7571.150253298937,0.0001320803268386168,-1.8183472888613517,108+183.23,2614395.275023092,1267206.8856200965,2614377,1267190
14,34.9,9.2,8722.921003269663,0.00011464049710242295,-1.245144803349237,108+183.23,2614398.9040277107,1267210.3251441158,2614377,1267190
15,34.9,9.2,11129.930713139533,8.984781898232679e-05,-0.7959057084376029,108+183.23,2614402.533032329,1267213.7646681352,2614377,1267190
16,34.9,9.2,15576.043884375316,6.420115450516435e-05,-0.47489993591178115,108+183.23,2614406.1620369474,1267217.2041921546,2614377,1267190
0,34.8,9.2,,,-0.4706876003263422,108+186,2614350.0733369207,1267160.0877965437,2614379,1267188
1,34.8,9.2,15634.408326480554,6.396148668486958e-05,-0.7904950337506901,108+186,2614353.693669806,1267163.5364469758,2614379,1267188
2,34.8,9.2,11150.131384873535,8.968504186027957e-05,-1.2389202430520878,108+186,2614357.3140026904,1267166.9850974078,2614379,1267188
3,34.8,9.2,8724.333405955336,0.00011462193768493394,-1.8120299314767576,108+186,2614360.9343355754,1267170.4337478399,2614379,1267188
4,34.8,9.2,7561.962462085373,0.00013224080455488384,-2.4732339542511768,108+186,2614364.5546684605,1267173.882398272,2614379,1267188
5,34.8,9.2,7385.521215999424,0.00013540005786371272,-3.15023424356974,108+186,2614368.175001345,1267177.331048704,2614379,1267188
6,34.8,9.2,8413.197744775085,0.00011886086959278212,-3.744538591533651,108+186,2614371.79533423,1267180.779699136,2614379,1267188
7,34.8,9.2,12221.127018491736,8.182551400430617e-05,-4.153666161555182,108+186,2614375.415667115,1267184.228349568,2614379,1267188
8,34.8,9.2,34228.13684837885,2.92157298666218e-05,-4.299744810888291,108+186,2614379.036,1267187.6770000001,2614379,1267188
9,34.8,9.2,34228.13684837885,2.92157298666218e-05,-4.153666161555182,108+186,2614382.656332885,1267191.1256504322,2614379,1267188
10,34.8,9.2,12221.127018491736,8.182551400430617e-05,-3.744538591533651,108+186,2614386.2766657695,1267194.5743008642,2614379,1267188
11,34.8,9.2,8413.197744775085,0.00011886086959278212,-3.15023424356974,108+186,2614389.8969986546,1267198.0229512963,2614379,1267188
12,34.8,9.2,7385.521215999424,0.00013540005786371272,-2.4732339542511768,108+186,2614393.517331539,1267201.4716017283,2614379,1267188
13,34.8,9.2,7561.962462085373,0.00013224080455488384,-1.8120299314767576,108+186,2614397.1376644243,1267204.9202521604,2614379,1267188
14,34.8,9.2,8724.333405955336,0.00011462193768493394,-1.2389202430520878,108+186,2614400.7579973093,1267208.3689025925,2614379,1267188
15,34.8,9.2,11150.131384873535,8.968504186027957e-05,-0.7904950337506901,108+186,2614404.378330194,1267211.8175530245,2614379,1267188
16,34.8,9.2,15634.408326480554,6.396148668486958e-05,-0.4706876003263422,108+186,2614407.998663079,1267215.2662034566,2614379,1267188
0,34.7,9.1,,,-0.46572958896642563,108+189,2614352.2140966123,1267157.8406601117,2614381,1267186
1,34.7,9.1,15704.385827169472,6.367647936094028e-05,-0.7841119857711271,108+189,2614355.8254595357,1267161.2987025979,2614381,1267186
2,34.7,9.1,11174.420329012677,8.949010065458631e-05,-1.2315624890440586,108+189,2614359.436822459,1267164.7567450837,2614381,1267186
3,34.7,9.1,8726.194225484807,0.00011459749510038465,-1.804549964545982,108+189,2614363.0481853825,1267168.2147875698,2614381,1267186
4,34.7,9.1,7551.214751498983,0.00013242902405887624,-2.4666950848403633,108+189,2614366.6595483064,1267171.672830056,2614381,1267186
5,34.7,9.1,7365.38088580343,0.00013577030373642627,-3.1455466035224946,108+189,2614370.27091123,1267175.1308725418,2614381,1267186
6,34.7,9.1,8382.025538331578,0.00011930290541670762,-3.7420611306060327,108+189,2614373.882274153,1267178.588915028,2614381,1267186
7,34.7,9.1,12167.883003539388,8.21835646931451e-05,-4.1529789540717585,108+189,2614377.4936370766,1267182.0469575138,2614381,1267186
8,34.7,9.1,34067.86911107219,2.935317136330655e-05,-4.299744810888291,108+189,2614381.105,1267185.505,2614381,1267186
9,34.7,9.1,34067.86911107219,2.935317136330655e-05,-4.1529789540717585,108+189,2614384.7163629234,1267188.963042486,2614381,1267186
10,34.7,9.1,12167.883003539388,8.21835646931451e-05,-3.7420611306060327,108+189,2614388.327725847,1267192.4210849719,2614381,1267186
11,34.7,9.1,8382.025538331578,0.00011930290541670762,-3.1455466035224946,108+189,2614391.93908877,1267195.879127458,2614381,1267186
12,34.7,9.1,7365.38088580343,0.00013577030373642627,-2.4666950848403633,108+189,2614395.5504516936,1267199.3371699438,2614381,1267186
13,34.7,9.1,7551.214751498983,0.00013242902405887624,-1.804549964545982,108+189,2614399.1618146175,1267202.79521243,2614381,1267186
14,34.7,9.1,8726.194225484807,0.00011459749510038465,-1.2315624890440586,108+189,2614402.773177541,1267206.253254916,2614381,1267186
15,34.7,9.1,11174.420329012677,8.949010065458631e-05,-0.7841119857711271,108+189,2614406.3845404643,1267209.711297402,2614381,1267186
16,34.7,9.1,15704.385827169472,6.367647936094028e-05,-0.46572958896642563,108+189,2614409.9959033877,1267213.169339888,2614381,1267186
0,34.6,9.0,,,-0.4610906892395942,108+192,2614354.360775734,1267155.5989965447,2614383,1267183
1,34.6,9.0,15771.147094039927,6.340692874381407e-05,-0.7781253329586645,108+192,2614357.9631787674,1267159.0663719766,2614383,1267183
2,34.6,9.0,11197.65971608841,8.930437478495926e-05,-1.2246472068834608,108+192,2614361.5655818004,1267162.5337474085,2614383,1267183
3,34.6,9.0,8728.13365753969,0.00011457203100185827,-1.7975073618927522,108+192,2614365.167984834,1267166.0011228404,2614383,1267183
4,34.6,9.0,7541.224861953958,0.00013260445329578682,-2.4605296283716864,108+192,2614368.770387867,1267169.4684982724,2614383,1267183
5,34.6,9.0,7346.544838876833,0.0001361184096649281,-3.1411216766963266,108+192,2614372.3727909005,1267172.9358737043,2614383,1267183
6,34.6,9.0,8352.837812119878,0.00011971979134432738,-3.7397206334179636,108+192,2614375.9751939336,1267176.4032491362,2614383,1267183
7,34.6,9.0,12118.016162155704,8.252175823324761e-05,-4.1523294245842015,108+192,2614379.577596967,1267179.870624568,2614383,1267183
8,34.6,9.0,33917.762082758694,2.9483077260817477e-05,-4.299744810888289,108+192,2614383.18,1267183.338,2614383,1267183
9,34.6,9.0,33917.762082758694,2.9483077260817477e-05,-4.1523294245842015,108+192,2614386.782403033,1267186.805375432,2614383,1267183
10,34.6,9.0,12118.016162155704,8.252175823324761e-05,-3.7397206334179636,108+192,2614390.3848060668,1267190.2727508638,2614383,1267183
11,34.6,9.0,8352.837812119878,0.00011971979134432738,-3.1411216766963266,108+192,2614393.9872091,1267193.7401262957,2614383,1267183
12,34.6,9.0,7346.544838876833,0.0001361184096649281,-2.4605296283716864,108+192,2614397.5896121333,1267197.2075017276,2614383,1267183
13,34.6,9.0,7541.224861953958,0.00013260445329578682,-1.7975073618927522,108+192,2614401.1920151664,1267200.6748771595,2614383,1267183
14,34.6,9.0,8728.13365753969,0.00011457203100185827,-1.2246472068834608,108+192,2614404.7944182,1267204.1422525914,2614383,1267183
15,34.6,9.0,11197.65971608841,8.930437478495926e-05,-0.7781253329586645,108+192,2614408.396821233,1267207.6096280233,2614383,1267183
16,34.6,9.0,15771.147094039927,6.340692874381407e-05,-0.4610906892395942,108+192,2614411.9992242665,1267211.0770034553,2614383,1267183
0,34.4,8.9,,,-0.44746570603182984,108+195,2614356.5195677346,1267153.3563682097,2614385,1267181
1,34.4,8.9,15974.759672580698,6.259875081040587e-05,-0.7604594600838591,108+195,2614360.112121768,1267156.8339471836,2614385,1267181
2,34.4,8.9,11268.908180060236,8.873974159887552e-05,-1.2041581680782367,108+195,2614363.704675801,1267160.3115261574,2614385,1267181
3,34.4,8.9,8734.979707144197,0.00011448223505111481,-1.7765693433338108,108+195,2614367.297229834,1267163.789105131,2614385,1267181
4,34.4,8.9,7512.262012928446,0.00013311569781232615,-2.4421478323954418,108+195,2614370.889783867,1267167.266684105,2614385,1267181
5,34.4,8.9,7291.2612081967945,0.00013715048349602476,-3.1279002498755655,108+195,2614374.4823379004,1267170.7442630788,2614385,1267181
6,34.4,8.9,8266.974613226228,0.00012096323586141327,-3.7327164291826316,108+195,2614378.0748919337,1267174.2218420526,2614385,1267181
7,34.4,8.9,11971.248471046289,8.353347626344939e-05,-4.1503838104998785,108+195,2614381.6674459665,1267177.6994210263,2614385,1267181
8,34.4,8.9,33475.940754263414,2.987220007768243e-05,-4.299744810888291,108+195,2614385.26,1267181.1770000001,2614385,1267181
9,34.4,8.9,33475.940754263414,2.987220007768243e-05,-4.1503838104998785,108+195,2614388.852554033,1267184.654578974,2614385,1267181
10,34.4,8.9,11971.248471046289,8.353347626344939e-05,-3.7327164291826316,108+195,2614392.445108066,1267188.1321579476,2614385,1267181
11,34.4,8.9,8266.974613226228,0.00012096323586141327,-3.1279002498755655,108+195,2614396.037662099,1267191.6097369215,2614385,1267181
12,34.4,8.9,7291.2612081967945,0.00013715048349602476,-2.4421478323954418,108+195,2614399.6302161324,1267195.0873158954,2614385,1267181
13,34.4,8.9,7512.262012928446,0.00013311569781232615,-1.7765693433338108,108+195,2614403.2227701657,1267198.5648948692,2614385,1267181
14,34.4,8.9,8734.979707144197,0.00011448223505111481,-1.2041581680782367,108+195,2614406.8153241985,1267202.0424738429,2614385,1267181
15,34.4,8.9,11268.908180060236,8.873974159887552e-05,-0.7604594600838591,108+195,2614410.4078782317,1267205.5200528167,2614385,1267181
16,34.4,8.9,15974.759672580698,6.259875081040587e-05,-0.44746570603182984,108+195,2614414.000432265,1267208.9976317906,2614385,1267181
0,34.4,8.8,,,-0.4487621888970359,108+198,2614358.6655372093,1267151.13957801,2614387,1267179
1,34.4,8.8,15954.885333829787,6.267672747729873e-05,-0.7621458262835296,108+198,2614362.250720058,1267154.6247557588,2614387,1267179
2,34.4,8.8,11261.930505726636,8.879472302652773e-05,-1.2061194414161682,108+198,2614365.835902907,1267158.1099335074,2614387,1267179
3,34.4,8.8,8734.252425894772,0.00011449176772533637,-1.77857828004285,108+198,2614369.421085756,1267161.5951112562,2614387,1267179
4,34.4,8.8,7514.993190738949,0.0001330673195063361,-2.4439148775745307,108+198,2614373.0062686047,1267165.080289005,2614387,1267179
5,34.4,8.8,7296.519365359886,0.00013705164749476095,-3.1291731150483355,108+198,2614376.5914514535,1267168.5654667537,2614387,1267179
6,34.4,8.8,8275.154256275502,0.00012084366877410717,-3.733391458918871,108+198,2614380.1766343024,1267172.0506445025,2614387,1267179
7,34.4,8.8,11985.234789560795,8.343599583639409e-05,-4.150571438100842,108+198,2614383.761817151,1267175.535822251,2614387,1267179
8,34.4,8.8,33518.046193969996,2.9834674557489665e-05,-4.29974481088829,108+198,2614387.347,1267179.021,2614387,1267179
9,34.4,8.8,33518.046193969996,2.9834674557489665e-05,-4.150571438100842,108+198,2614390.932182849,1267182.5061777488,2614387,1267179
10,34.4,8.8,11985.234789560795,8.343599583639409e-05,-3.733391458918871,108+198,2614394.517365698,1267185.9913554974,2614387,1267179
11,34.4,8.8,8275.154256275502,0.00012084366877410717,-3.1291731150483355,108+198,2614398.1025485466,1267189.4765332462,2614387,1267179
12,34.4,8.8,7296.519365359886,0.00013705164749476095,-2.4439148775745307,108+198,2614401.6877313955,1267192.9617109948,2614387,1267179
13,34.4,8.8,7514.993190738949,0.0001330673195063361,-1.77857828004285,108+198,2614405.2729142443,1267196.4468887437,2614387,1267179
14,34.4,8.8,8734.252425894772,0.00011449176772533637,-1.2061194414161682,108+198,2614408.858097093,1267199.9320664925,2614387,1267179
15,34.4,8.8,11261.930505726636,8.879472302652773e-05,-0.7621458262835296,108+198,2614412.443279942,1267203.417244241,2614387,1267179
16,34.4,8.8,15954.885333829787,6.267672747729873e-05,-0.4487621888970359,108+198,2614416.028462791,1267206.90242199,2614387,1267179
0,34.3,8.4,,,-0.44393176707554133,108+201,2614360.8486966407,1267148.894086549,2614389,1267177
1,34.3,8.4,16029.484749057654,6.238503705234744e-05,-0.7558569523372786,108+201,2614364.4223595606,1267152.3910757306,2614389,1267177
2,34.3,8.4,11288.14597727019,8.858850709528385e-05,-1.1987994878136978,108+201,2614367.9960224805,1267155.8880649118,2614389,1267177
3,34.3,8.4,8737.045377269866,0.00011445516840299141,-1.7710753298286548,108+201,2614371.5696854005,1267159.3850540933,2614389,1267177
4,34.3,8.4,7504.84437879872,0.00013324726663553645,-2.437311663006337,108+201,2614375.1433483204,1267162.8820432746,2614389,1267177
5,34.3,8.4,7276.9308421023625,0.00013742057217505343,-3.124414523881604,108+201,2614378.7170112403,1267166.379032456,2614389,1267177
6,34.3,8.4,8244.66793582395,0.00012129051258145821,-3.730867086788895,108+201,2614382.2906741602,1267169.8760216373,2614389,1267177
7,34.3,8.4,11933.101311556655,8.380051202880063e-05,-4.149869646932898,108+201,2614385.86433708,1267173.3730108188,2614389,1267177
8,34.3,8.4,33361.09778327371,2.9975032791078328e-05,-4.29974481088829,108+201,2614389.438,1267176.87,2614389,1267177
9,34.3,8.4,33361.09778327371,2.9975032791078328e-05,-4.149869646932898,108+201,2614393.01166292,1267180.3669891814,2614389,1267177
10,34.3,8.4,11933.101311556655,8.380051202880063e-05,-3.730867086788895,108+201,2614396.58532584,1267183.8639783629,2614389,1267177
11,34.3,8.4,8244.66793582395,0.00012129051258145821,-3.124414523881604,108+201,2614400.15898876,1267187.3609675441,2614389,1267177
12,34.3,8.4,7276.9308421023625,0.00013742057217505343,-2.437311663006337,108+201,2614403.73265168,1267190.8579567256,2614389,1267177
13,34.3,8.4,7504.84437879872,0.00013324726663553645,-1.7710753298286548,108+201,2614407.3063145997,1267194.354945907,2614389,1267177
14,34.3,8.4,8737.045377269866,0.00011445516840299141,-1.1987994878136978,108+201,2614410.8799775196,1267197.8519350884,2614389,1267177
15,34.3,8.4,11288.14597727019,8.858850709528385e-05,-0.7558569523372786,108+201,2614414.4536404395,1267201.3489242697,2614389,1267177
16,34.3,8.4,16029.484749057654,6.238503705234744e-05,-0.44393176707554133,108+201,2614418.0273033595,1267204.8459134512,2614389,1267177
0,34.1,8.3,,,-0.4369914212830294,108+204,2614363.006167696,1267146.689440498,2614392,1267175
1,34.1,8.3,16139.365908941514,6.196030287943228e-05,-0.7467929356801908,108+204,2614366.5723967343,1267150.1940104356,2614392,1267175
2,34.1,8.3,11326.87652500255,8.828559204231062e-05,-1.188220895891744,108+204,2614370.138625772,1267153.6985803733,2614392,1267175
3,34.1,8.3,8741.46360961506,0.00011439731887690555,-1.7602074902762717,108+204,2614373.70485481,1267157.2031503113,2614392,1267175
4,34.1,8.3,7490.393294936053,0.0001335043382402976,-2.4277291814777593,108+204,2614377.271083848,1267160.707720249,2614392,1267175
5,34.1,8.3,7248.796165392914,0.00013795394120394555,-3.1174988874974874,108+204,2614380.837312886,1267164.2122901867,2614392,1267175
6,34.1,8.3,8200.811884517097,0.00012193914627989114,-3.727194618896943,108+204,2614384.403541924,1267167.7168601244,2614392,1267175
7,34.1,8.3,11858.079950138475,8.433068458003796e-05,-4.148848041797133,108+204,2614387.969770962,1267171.2214300623,2614392,1267175
8,34.1,8.3,33135.2356323778,3.0179353818231455e-05,-4.29974481088829,108+204,2614391.536,1267174.726,2614392,1267175
9,34.1,8.3,33135.2356323778,3.0179353818231455e-05,-4.148848041797133,108+204,2614395.102229038,1267178.2305699377,2614392,1267175
10,34.1,8.3,11858.079950138475,8.433068458003796e-05,-3.727194618896943,108+204,2614398.6684580757,1267181.7351398757,2614392,1267175
11,34.1,8.3,8200.811884517097,0.00012193914627989114,-3.1174988874974874,108+204,2614402.2346871137,1267185.2397098134,2614392,1267175
12,34.1,8.3,7248.796165392914,0.00013795394120394555,-2.4277291814777593,108+204,2614405.8009161516,1267188.744279751,2614392,1267175
13,34.1,8.3,7490.393294936053,0.0001335043382402976,-1.7602074902762717,108+204,2614409.3671451895,1267192.2488496888,2614392,1267175
14,34.1,8.3,8741.46360961506,0.00011439731887690555,-1.188220895891744,108+204,2614412.9333742275,1267195.7534196267,2614392,1267175
15,34.1,8.3,11326.87652500255,8.828559204231062e-05,-0.7467929356801908,108+204,2614416.4996032654,1267199.2579895644,2614392,1267175
16,34.1,8.3,16139.365908941514,6.196030287943228e-05,-0.4369914212830294,108+204,2614420.065832304,1267202.7625595022,2614392,1267175
0,34.0,8.2,,,-0.4321063253249456,108+207,2614365.195159824,1267144.4622030293,2614394,1267173
1,34.0,8.2,16218.679879758996,6.165729932483628e-05,-0.7403928219491269,108+207,2614368.750639846,1267147.9776776505,2614394,1267173
2,34.0,8.2,11354.913828553968,8.806759919968046e-05,-1.1807308179475293,108+207,2614372.306119868,1267151.493152272,2614394,1267173
3,34.0,8.2,8744.86807793074,0.00011435278280797411,-1.7524947319873998,108+207,2614375.86159989,1267155.0086268932,2614394,1267173
4,34.0,8.2,7480.315919752807,0.0001336841933853839,-2.4209156989143192,108+207,2614379.417079912,1267158.5241015146,2614394,1267173
5,34.0,8.2,7228.999342959126,0.00013833173203618788,-3.112574359095259,108+207,2614382.972559934,1267162.0395761358,2614394,1267173
